address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
53 N Main St,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1'}",6iq7LAJRSstbaYcLzQ2EzA,"Food, Candy Stores, Popcorn Shops, Coffee & Tea, Specialty Food, Ice Cream & Frozen Yogurt",Chagrin Falls,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-22:0'}",1,41.431128,-81.3920932,Chagrin Falls Popcorn Shop,44022,52,4.0,OH
"8390 W Cactus Rd, Ste 105","{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}",0gi2SbVUwuxaO5omvuAXpg,"Ice Cream & Frozen Yogurt, Shaved Ice, Food, Water Stores",Peoria,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",1,33.5960283,-112.2398406,Water and Ice,85381,4,3.5,AZ
624 N Ave,"{'DogsAllowed': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'False'}",eNc79h90mhuQDSE94fcGUQ,"Ice Cream & Frozen Yogurt, Food",Millvale,"{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '15:0-21:0'}",1,40.48625,-79.973072,Crazy Cones of Millvale,15209,6,4.5,PA
9919 Fairmount Drive SE,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}",B3GWq0559YdJF2VoifUB5Q,"Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants",Calgary,,1,50.962508500000006,-114.05972759999999,Dairy Queen / Orange Julius,T2J 0S3,3,3.0,AB
"4041 S Gilbert Rd, Ste 2","{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",j0TFRTryKwNNC2PAIgaRZA,"Ice Cream & Frozen Yogurt, Acai Bowls, Juice Bars & Smoothies, Food",Chandler,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '8:0-20:0'}",1,33.247561907800005,-111.787808471,Nekter Juice Bar,85297,44,4.5,AZ
281 Scarborough Road,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",XlUgRG9zJsqBKpPztvlpYQ,"Bakeries, Farmers Market, Ice Cream & Frozen Yogurt, Food, Belgian, Desserts, Restaurants",Toronto,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",0,43.6806401,-79.28711729999999,WaffleBar,M4E 3M9,5,4.0,ON
946 Bloor Street W,"{'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True'}",i7ZAS41Y-_zlY5kTVJ2dCw,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food",Toronto,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0'}",1,43.661604902700006,-79.4282126556,Artegelato & Caffe,M6H 1L6,63,4.0,ON
5750 W Glendale Ave,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",JENuXlu1wdkb1yB5UGiN-g,"Ice Cream & Frozen Yogurt, Food",Glendale,"{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",1,33.5386958,-112.1834537,Nomadic Ice Cream Rolls,85301,108,4.5,AZ
500 Rexdale Boulevard,,6K3Ec0CrOgtoQrm5V2U3RA,"Ice Cream & Frozen Yogurt, Food",Toronto,"{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '9:30-20:0', 'Sunday': '11:0-19:0'}",1,43.720513983500005,-79.599811116,Sweet Jesus,M9W 6K5,3,2.5,ON
3288 Kent Rd,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}",HuP7V4YqBqZnSevY7EjeaQ,"Food, Ice Cream & Frozen Yogurt",Stow,,1,41.1584882,-81.4425873,Stow Cone,44224,15,4.0,OH
24 Main St,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",WxqF4uNMcfTvJPRmxPKSaw,"Desserts, Ice Cream & Frozen Yogurt, Food",Westlake,,0,41.460124,-81.952632,Cold Stone Creamery,44145,3,4.0,OH
7012 Montour Church Rd,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",RO_2jQaIM3FxlyV9hjW_Sw,"Ice Cream & Frozen Yogurt, Food",Oakdale,,1,40.444775,-80.174231,Tonidale Dairy World,15071,3,2.0,PA
1641 Lakeshore Road,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",aHlb0v6TLJNoEoWc4NlKTQ,"Ice Cream & Frozen Yogurt, Desserts, Food, Juice Bars & Smoothies",Mississauga,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:30'}",1,43.5194716354,-79.6210860419,Dairy Queen,L5J 1J4,4,2.0,ON
775 Saint Clair Avenue W,"{'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",Vd6FVCKq0bHqVneb0DjTnw,"Cafes, Coffee & Tea, Nightlife, Ice Cream & Frozen Yogurt, Pizza, Food, Restaurants, Bars",Toronto,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}",1,43.6808761,-79.42900259999999,Zaza Espresso Bar,M6C 1B7,17,3.5,ON
292 St-Catherine Ouest,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",A7SE0QQd-xjg_6lQyCg2Xg,"Ice Cream & Frozen Yogurt, Food",Montréal,,1,45.506788,-73.5664749,Al & Jo,H5B 1E4,6,3.0,QC
147 Dundas Street,"{'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",jc3p5SFyt9qrrMXt6E13ig,"Tea Rooms, Ice Cream & Frozen Yogurt, Food, Desserts",Toronto,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",1,43.6552918174,-79.3853147815,Tsujiri,M5G 1P5,512,3.5,ON
"4388 E Craig Rd, Ste 125","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",_4tMcp2SGyG4bJzB_t7n8A,"Food, Juice Bars & Smoothies, Desserts, Ice Cream & Frozen Yogurt",Las Vegas,,0,36.2410432,-115.07836440000001,El Michoacano,89115,6,4.5,NV
"3645 S Las Vegas Blvd, Unit 102","{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}",6SspP-R5U6BcnfxoqGgqeQ,"Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '10:0-5:0', 'Tuesday': '10:0-5:0', 'Wednesday': '10:0-5:0', 'Thursday': '10:0-5:0', 'Friday': '10:0-6:0', 'Saturday': '10:0-6:0', 'Sunday': '10:0-6:0'}",1,36.1142272827,-115.1722657532,Marash Authentic Turkish Ice Cream,89109,97,4.0,NV
597 Liverpool Road,"{'WiFi': ""'no'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}",JYKLf8aAepHKaMUIIeS_-A,"Convenience Stores, Food, Ice Cream & Frozen Yogurt",Pickering,,1,43.8145573,-79.08083719999999,GrandDads Ice Cream Palour,L1W 1R1,7,3.5,ON
1122 E Broadway Rd,"{'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'""}",KYb1uDE-knfgYf_u7mofaA,"Desserts, Fast Food, Restaurants, American (Traditional), Ice Cream & Frozen Yogurt, Food, Burgers",Tempe,"{'Monday': '5:0-1:0', 'Tuesday': '5:0-1:0', 'Wednesday': '5:0-1:0', 'Thursday': '5:0-1:0', 'Friday': '5:0-1:0', 'Saturday': '5:0-1:0', 'Sunday': '5:0-1:0'}",1,33.4081613,-111.92118219999999,Sonic Drive-In,85282,94,2.0,AZ
4543 Kingston Road,"{'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",H-OLwUTkdygFDS9IJGUKLA,"Ice Cream & Frozen Yogurt, Restaurants, Food, Burgers",Toronto,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",1,43.771706342799995,-79.1853362694,Lick's Homeburgers and Ice Cream,M1E 2P1,5,3.5,ON
"2605 S Decatur Blvd, Ste 101","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1'}",WszfIMvKJ5AVsy9zQMwdig,"Food, Desserts, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-22:0'}",1,36.142228,-115.20934199999999,Frost N' Roll,89102,33,5.0,NV
532 Eglinton Avenue W,"{'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'""}",dMGT_S059U8hzMWxdf90SQ,"Bars, Desserts, Cafes, Ice Cream & Frozen Yogurt, Food, Comfort Food, Nightlife, Vegetarian, Breakfast & Brunch, Restaurants",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '10:0-16:0', 'Thursday': '9:0-21:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",1,43.70357979999999,-79.41436540000001,Hotel Gelato,M5N 1B4,57,4.0,ON
578 Yonge Street,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True'}",N-FKBizx_wu3L8mvDPfYGw,"Ice Cream & Frozen Yogurt, Art Galleries, Pets, Desserts, Food, Restaurants, Arts & Entertainment, American (Traditional), Shopping",Toronto,"{'Monday': '15:0-0:0', 'Tuesday': '13:0-1:0', 'Wednesday': '13:0-1:0', 'Thursday': '13:0-1:0', 'Friday': '13:0-2:0', 'Saturday': '13:0-2:0', 'Sunday': '15:0-0:0'}",0,43.6651601,-79.38479009999999,Just Desserts Resto & Bar,M4Y 1Z3,41,2.5,ON
21 N Aurora Rd,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1'}",-dDadUS-WWxOo94KNP73zg,"Food, Ice Cream & Frozen Yogurt",Aurora,,1,41.3180475,-81.3511349,Fantasy Delight,44202,16,2.5,OH
"8680 W Warm Springs Rd, Ste 110","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'no'""}",IPL9C2A4GfpBuLNe9k4qYQ,"Food, Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt, Desserts, Bubble Tea",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '12:30-0:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-23:0'}",0,36.056157,-115.2813044,Ice Scroll Cafe & Creamery,89148,102,4.0,NV
"925 W Baseline Rd, Ste 107","{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True'}",oCuuZyXaEiS8lgQETaTUfQ,"Ice Cream & Frozen Yogurt, Shaved Ice, Food, Specialty Food, Candy Stores, Water Stores",Tempe,,1,33.377673374299995,-111.95310998709999,Water 'n Ice,85283,8,3.5,AZ
3671 Boulevard Saint-Jean,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}",7c-D_RgXogA-YkNr3fZPGw,"Food, Ice Cream & Frozen Yogurt, Restaurants, Desserts",Dollard-des-Ormeaux,"{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-21:0'}",1,45.4721773374,-73.8322427957,Menchie's Frozen Yoghurt,H9G 1X2,5,4.0,QC
"1500 Elgin Mills Road E, Unit 106","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",dfeT_kmoO388KzyVv0Styg,"Ice Cream & Frozen Yogurt, Food",Richmond Hill,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,43.8989497,-79.3955067,Tutti Frutti,L4S 1M5,5,4.0,ON
283 Rushton Rd,"{'WiFi': ""'no'"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",ym4zQit5BHrOk53lk8dFJg,"Food, Ice Cream & Frozen Yogurt",Toronto,"{'Monday': '18:0-23:0', 'Wednesday': '18:0-23:0', 'Thursday': '18:0-23:0', 'Friday': '18:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-23:0'}",1,43.6817191517,-79.4277874113,Bar Ape,M6C 2X6,58,4.5,ON
"14676 N Frank Lloyd Wright Blvd, Ste 135","{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True'}",jsRZ2d7kH6dYe-o4Tey3lA,"Water Stores, Ice Cream & Frozen Yogurt, Food, Shaved Ice",Scottsdale,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-17:0'}",1,33.6192935,-111.87668740000001,Paseo Water & Ice,85260,12,4.5,AZ
6200 Euclid Ave,{'RestaurantsPriceRange2': '2'},zt9yBumFjjnKhaFpnOdOyA,"Ice Cream & Frozen Yogurt, Food",Cleveland,,1,41.5037658,-81.64819990000001,Pierre's French Ice Cream Company,44103,4,3.0,OH
372 Danforth Avenue,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'""}",Vv2PBGIa9GnPNDKhFRGQzg,"Desserts, Food, Ice Cream & Frozen Yogurt",Toronto,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,43.6776306925,-79.3520714472,La Diperie,M4K 1P1,83,4.0,ON
606 E Main St,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1'}",2hS8-tlTHGP7AuzTkmfZzw,"Ice Cream & Frozen Yogurt, Food, Restaurants, Mexican",Mesa,,0,33.415563,-111.818022,Oasis Raspados,85204,4,3.0,AZ
"980 E Pecos Rd, Ste 4","{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}",QiwzFRF83ZaA3vaSnqTE_g,"Shaved Ice, Desserts, Food, Ice Cream & Frozen Yogurt",Chandler,"{'Monday': '0:0-0:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-21:0'}",1,33.2931634,-111.82495259999999,Sunny SnoBalls,85225,166,4.5,AZ
"3100 E Lake Mead Blvd, Ste 2","{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False'}",hlY1Sq3pabsj-cG8NlGRLg,"Ice Cream & Frozen Yogurt, Food",North Las Vegas,,1,36.1962338,-115.1057054,Paletas La Michoacana,89030,6,2.5,NV
"2235 S Power Rd, Ste 111","{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1'}",QBLOdeMk7pd9IiH2zu79Ig,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Shaved Ice, Juice Bars & Smoothies, Desserts",Mesa,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '11:0-23:0'}",1,33.374947600000006,-111.68707959999999,Bahama Buck's,85209,86,4.5,AZ
4700 Farwell St,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BusinessParking': 'None', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True'}",5_a8VF9MQ2rkNg7GR8MGfg,"Restaurants, Burgers, Food, Ice Cream & Frozen Yogurt, Fast Food",Mc Farland,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,43.013764200000004,-89.3021944,Culver's,53558,8,3.0,WI
